,Coin,Window width in mins,buy_and_hold,hold_net_profit,strategy,strategy_net_profit,longs,sells,shorts,covers,total_trades
19,Bitcoin,2310,300.8697243790573,300.86972437905735,318.25742805776315,318.2574280577631,44,43,0,0,87
20,Bitcoin,2430,300.8697243790573,300.86972437905735,294.3026249043373,294.3026249043373,44,43,0,0,87
21,Bitcoin,2550,300.8697243790573,300.86972437905735,235.3792846300385,235.3792846300385,43,42,0,0,85
22,Bitcoin,2670,300.8697243790573,300.86972437905735,213.78395229260732,213.7839522926073,43,42,0,0,85
23,Bitcoin,2790,300.8697243790573,300.86972437905735,214.50115001414298,214.50115001414298,42,41,0,0,83
24,Bitcoin,2910,300.8697243790573,300.86972437905735,226.2595078991914,226.25950789919142,38,37,0,0,75
25,Bitcoin,3030,300.8697243790573,300.86972437905735,232.12048839851894,232.12048839851894,36,35,0,0,71
26,Bitcoin,3150,300.8697243790573,300.86972437905735,228.75629129886684,228.75629129886687,35,34,0,0,69
27,Bitcoin,3270,300.8697243790573,300.86972437905735,227.10028361182242,227.10028361182242,34,33,0,0,67
28,Bitcoin,3390,300.8697243790573,300.86972437905735,309.5163942263503,309.5163942263503,31,30,0,0,61
29,Bitcoin,3510,300.8697243790573,300.86972437905735,330.4341580484424,330.4341580484424,29,28,0,0,57
30,Bitcoin,3630,300.8697243790573,300.86972437905735,342.1000038148489,342.1000038148489,28,27,0,0,55
31,Bitcoin,3750,300.8697243790573,300.86972437905735,341.4752946975907,341.47529469759075,27,26,0,0,53
32,Bitcoin,3870,300.8697243790573,300.86972437905735,369.35388285299564,369.3538828529956,26,25,0,0,51
33,Bitcoin,3990,300.8697243790573,300.86972437905735,354.6663522527768,354.66635225277673,26,25,0,0,51
34,Bitcoin,4110,300.8697243790573,300.86972437905735,337.0248737297605,337.02487372976043,26,25,0,0,51
35,Bitcoin,4230,300.8697243790573,300.86972437905735,382.13014463580106,382.130144635801,23,22,0,0,45
36,Bitcoin,4350,300.8697243790573,300.86972437905735,366.6450070311854,366.64500703118534,23,22,0,0,45
37,Bitcoin,4470,300.8697243790573,300.86972437905735,353.8372691186416,353.83726911864153,23,22,0,0,45
38,Bitcoin,4590,300.8697243790573,300.86972437905735,354.8135873601561,354.81358736015613,22,21,0,0,43
39,Bitcoin,4710,300.8697243790573,300.86972437905735,380.97018613226743,380.97018613226743,21,20,0,0,41
40,Bitcoin,4830,300.8697243790573,300.86972437905735,370.8582652029305,370.8582652029305,21,20,0,0,41
41,Bitcoin,4950,300.8697243790573,300.86972437905735,360.7304249905492,360.7304249905492,21,20,0,0,41
42,Bitcoin,5070,300.8697243790573,300.86972437905735,361.363514256936,361.363514256936,20,19,0,0,39
43,Bitcoin,5190,300.8697243790573,300.86972437905735,344.39319038658886,344.3931903865888,20,19,0,0,39
44,Bitcoin,5310,300.8697243790573,300.86972437905735,307.08310495763334,307.08310495763334,20,19,0,0,39
45,Bitcoin,5430,300.8697243790573,300.86972437905735,279.10526502791515,279.10526502791515,20,19,0,0,39
46,Bitcoin,5550,300.8697243790573,300.86972437905735,266.3223062895045,266.3223062895045,20,19,0,0,39
47,Bitcoin,5670,300.8697243790573,300.86972437905735,243.61522731188566,243.6152273118857,20,19,0,0,39
48,Bitcoin,5790,300.8697243790573,300.86972437905735,227.33168091529404,227.33168091529404,20,19,0,0,39
49,Bitcoin,5910,300.8697243790573,300.86972437905735,242.99523171603994,242.99523171603994,19,18,0,0,37
50,Bitcoin,6030,300.8697243790573,300.86972437905735,232.66434918408794,232.66434918408794,19,18,0,0,37
51,Bitcoin,6150,300.8697243790573,300.86972437905735,223.13490078180197,223.134900781802,19,18,0,0,37
52,Bitcoin,6270,300.8697243790573,300.86972437905735,203.74391842074226,203.74391842074226,19,18,0,0,37
53,Bitcoin,6390,300.8697243790573,300.86972437905735,182.99199295531173,182.99199295531173,19,18,0,0,37
54,Bitcoin,6510,300.8697243790573,300.86972437905735,208.0267412830116,208.02674128301157,18,17,0,0,35
55,Bitcoin,6630,300.8697243790573,300.86972437905735,207.0018173627559,207.0018173627559,18,17,0,0,35
56,Bitcoin,6750,300.8697243790573,300.86972437905735,194.62953382164017,194.62953382164017,18,17,0,0,35
57,Bitcoin,6870,300.8697243790573,300.86972437905735,194.62953382164017,194.62953382164017,18,17,0,0,35
